"solute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.5757e+19,1,0.001684,0.001684,0.066032,0
6.4957e+19,1,0.001688,0.001688,0.066032,0
6.4156e+19,1,0.001692,0.001692,0.066032,0
6.3356e+19,1,0.001696,0.001696,0.066032,0
6.2556e+19,1,0.0017,0.0017,0.066032,0
6.1755e+19,1,0.001704,0.001704,0.066032,0
6.0955e+19,1,0.001708,0.001708,0.066032,0
6.0155e+19,1,0.001712,0.001712,0.066032,0
5.9354e+19,1,0.001716,0.001716,0.066032,0
5.8554e+19,1,0.00172,0.00172,0.066032,0
5.7754e+19,1,0.001724,0.001724,0.066032,0
5.6954e+19,1,0.001728,0.001728,0.066032,0
5.6153e+19,1,0.001732,0.001732,0.066032,0
5.5353e+19,1,0.001736,0.001736,0.066032,0
5.4553e+19,1,0.00174,0.00174,0.066032,0
5.3752e+19,1,0.001744,0.001744,0.066032,0
5.2947e+19,1,0.001748,0.001748,0.066032,0
5.2143e+19,1,0.001752,0.001752,0.066032,0
5.1338e+19,1,0.001756,0.001756,0.066032,0
5.0533e+19,1,0.00176,0.00176,0.066032,0
4.9728e+19,1,0.001764,0.001764,0.066032,0
4.8924e+19,1,0.001768,0.001768,0.066032,0
4.8119e+19,1,0.001772,0.001772,0.066032,0
4.7314e+19,1,0.001776,0.001776,0.066032,0
4.651e+19,1,0.00178,0.00178,0.066032,0
4.5705e+19,1,0.001784,0.001784,0.066032,0
4.49e+19,1,0.001788,0.001788,0.066032,0
4.4095e+19,1,0.001792,0.001792,0.066032,0
4.3291e+19,1,0.001796,0.001796,0.066032,0
4.2486e+19,1,0.0018,0.0018,0.066032,0
4.1681e+19,1,0.001804,0.001804,0.066032,0
4.0876e+19,1,0.001808,0.001808,0.066032,0
4.0074e+19,1,0.001812,0.001812,0.066032,0
3.9271e+19,1,0.001816,0.001816,0.066032,0
3.8469e+19,1,0.00182,0.00182,0.066032,0
3.7666e+19,1,0.001824,0.001824,0.066032,0
3.6863e+19,1,0.001828,0.001828,0.066032,0
3.6061e+19,1,0.001832,0.001832,0.066032,0
3.5258e+19,1,0.001836,0.001836,0.066032,0
3.4456e+19,1,0.00184,0.00184,0.066032,0
3.3653e+19,1,0.001844,0.001844,0.066032,0
3.285e+19,1,0.001848,0.001848,0.066032,0
3.2048e+19,1,0.001852,0.001852,0.066032,0
3.1245e+19,1,0.001856,0.001856,0.066032,0
3.0443e+19,1,0.00186,0.00186,0.066032,0
2.964e+19,1,0.001864,0.001864,0.066032,0
2.8837e+19,1,0.001868,0.001868,0.066032,0
2.8035e+19,1,0.001872,0.001872,0.066032,0
2.7229e+19,1,0.001876,0.001876,0.066032,0
2.6423e+19,1,0.00188,0.00188,0.066032,0
2.5616e+19,1,0.001884,0.001884,0.066032,0
2.4809e+19,1,0.001888,0.001888,0.066032,0
2.4003e+19,1,0.001892,0.001892,0.066032,0
2.3196e+19,1,0.001896,0.001896,0.066032,0
2.2389e+19,1,0.0019,0.0019,0.066032,0
2.1582e+19,1,0.001904,0.001904,0.066032,0
2.0776e+19,1,0.001908,0.001908,0.066032,0
1.9969e+19,1,0.001912,0.001912,0.066032,0
1.9162e+19,1,0.001916,0.001916,0.066032,0
1.8356e+19,1,0.00192,0.00192,0.066032,0
1.7549e+19,1,0.001924,0.001924,0.066032,0
1.6742e+19,1,0.001928,0.001928,0.066032,0
1.5935e+19,1,0.001932,0.001932,0.066032,0
1.5129e+19,1,0.001936,0.001936,0.066032,0
